"","COSMIC_ID","Cell_line_name","Cell_line_tissue_type","Cell_line_tissue_type_2","LN_IC50","res_sens"
"33",687983,"DMS-114","lung_SCLC","lung_small_cell_carcinoma",-0.07681471,1
"34",687985,"DMS-273","lung_SCLC","lung_small_cell_carcinoma",0.32410698,1
"35",687995,"NCI-H1048","lung_SCLC","lung_small_cell_carcinoma",-0.8665203,1
"36",687997,"NCI-H1092","lung_SCLC","lung_small_cell_carcinoma",3.55473047,1
"37",688001,"NCI-H1417","lung_SCLC","lung_small_cell_carcinoma",-2.86325142,0
"38",688006,"NCI-H1694","lung_SCLC","lung_small_cell_carcinoma",2.26560779,1
"39",688007,"NCI-H187","lung_SCLC","lung_small_cell_carcinoma",2.18190219,1
"40",688010,"NCI-H1963","lung_SCLC","lung_small_cell_carcinoma",1.72820583,1
"41",688011,"NCI-H2029","lung_SCLC","lung_small_cell_carcinoma",2.07280019,1
"42",688013,"NCI-H209","lung_SCLC","lung_small_cell_carcinoma",0.21006467,1
"43",688014,"NCI-H2141","lung_SCLC","lung_small_cell_carcinoma",2.95749526,1
"44",688018,"NCI-H2227","lung_SCLC","lung_small_cell_carcinoma",1.7095797,1
"45",688021,"NCI-H345","lung_SCLC","lung_small_cell_carcinoma",3.23931233,1
"46",688023,"NCI-H446","lung_SCLC","lung_small_cell_carcinoma",1.02922001,1
"47",688025,"NCI-H526","lung_SCLC","lung_small_cell_carcinoma",-1.36295983,1
"48",688026,"NCI-H64","lung_SCLC","lung_small_cell_carcinoma",1.15211067,1
"49",688027,"NCI-H69","lung_SCLC","lung_small_cell_carcinoma",3.57321475,1
"50",688031,"NCI-H82","lung_SCLC","lung_small_cell_carcinoma",-1.21108659,1
"51",688058,"NCI-H2052","lung","mesothelioma",1.10899431,1
"52",688086,"SK-N-DZ","neuroblastoma","neuroblastoma",-0.40654379,1
"53",688087,"SK-N-FI","neuroblastoma","neuroblastoma",1.00162437,1
"54",688121,"VA-ES-BJ","soft_tissue","soft_tissue_other",-2.54424725,0
"55",713869,"VMRC-LCD","lung_NSCLC","lung_NSCLC_adenocarcinoma",0.34441967,1
"56",713878,"LU-139","lung_SCLC","lung_small_cell_carcinoma",2.73194325,1
"57",713880,"SBC-5","lung_SCLC","lung_small_cell_carcinoma",1.61126965,1
"58",713885,"SBC-1","lung_SCLC","lung_small_cell_carcinoma",3.16870062,1
"59",713899,"LU-135","lung_SCLC","lung_small_cell_carcinoma",1.24491095,1
"60",717431,"SK-N-SH","neuroblastoma","neuroblastoma",-1.09898705,1
"61",722046,"NCI-H2122","lung_NSCLC","lung_NSCLC_adenocarcinoma",-0.96099379,1
"62",722058,"NCI-H1734","lung_NSCLC","lung_NSCLC_adenocarcinoma",-0.66458366,1
"63",722066,"NCI-H650","lung_NSCLC","lung_NSCLC_adenocarcinoma",1.12056054,1
"64",724828,"SK-N-AS","neuroblastoma","neuroblastoma",-1.25338249,1
"65",724834,"NCI-H2087","lung_NSCLC","lung_NSCLC_adenocarcinoma",1.43111505,1
"66",724838,"UM-UC-3","urogenital_system","Bladder",-0.25345155,1
"67",724839,"SW756","urogenital_system","cervix",-0.81672273,1
"68",724855,"NCI-H727","lung_NSCLC","lung_NSCLC_carcinoid",3.56305781,1
"69",724859,"Calu-6","lung_NSCLC","lung_NSCLC_adenocarcinoma",3.39571556,1
"70",724863,"LU-65","lung_NSCLC","lung_NSCLC_large cell",3.98401027,1
"71",724868,"NCI-H1792","lung_NSCLC","lung_NSCLC_adenocarcinoma",0.28792686,1
"72",724870,"MIA-PaCa-2","pancreas","pancreas",-0.94742758,1
"73",724872,"SHP-77","lung_SCLC","lung_small_cell_carcinoma",2.41136642,1
"74",724873,"NCI-H2009","lung_NSCLC","lung_NSCLC_adenocarcinoma",-0.4342836,1
"75",724874,"NCI-H2291","lung_NSCLC","lung_NSCLC_adenocarcinoma",1.43420105,1
"76",724878,"SW1573","lung_NSCLC","lung_NSCLC_adenocarcinoma",1.0248902,1
"77",735784,"TE-5","aero_dig_tract","oesophagus",-0.91295554,1
"78",749709,"HCC1954","breast","breast",2.51434793,1
"79",749710,"HCC1143","breast","breast",0.68097626,1
"80",749711,"HCC1187","breast","breast",1.81333392,1
"81",749712,"HCC1395","breast","breast",0.74861161,1
"82",749714,"HCC1937","breast","breast",0.23780957,1
"83",749715,"HCC2157","breast","breast",1.47506134,1
"84",749716,"HCC2218","breast","breast",4.00383073,1
"85",749717,"HCC38","breast","breast",0.36961283,1
"86",753531,"BB30-HNC","aero_dig_tract","head and neck",-1.52004198,1
"87",753532,"BB49-HNC","aero_dig_tract","head and neck",0.62933484,1
"88",753533,"BB65-RCC","kidney","kidney",-2.17516962,0
"89",753538,"Ca9-22","aero_dig_tract","head and neck",-1.12648769,1
"90",753539,"CADO-ES1","bone","ewings_sarcoma",0.86816082,1
"91",753540,"CAL-12T","lung_NSCLC","lung_NSCLC_not specified",1.69187652,1
"92",753541,"CAL-33","aero_dig_tract","head and neck",-1.37303342,1
"93",753545,"CP50-MEL-B","skin","melanoma",1.98076896,1
"94",753546,"CP66-MEL","skin","melanoma",1.8321125,1
"95",753547,"CPC-N","lung_SCLC","lung_small_cell_carcinoma",0.87542064,1
"96",753549,"D-542MG","nervous_system","glioma",0.80955694,1
"97",753551,"DMS-79","lung_SCLC","lung_small_cell_carcinoma",3.97749176,1
"98",753552,"DSH1","urogenital_system","Bladder",1.00997825,1
"99",753554,"EBC-1","lung_NSCLC","lung_NSCLC_squamous_cell_carcinoma",-0.34043255,1
"100",753555,"EC-GI-10","aero_dig_tract","oesophagus",-0.63139353,1
"101",753556,"EPLC-272H","lung_NSCLC","lung_NSCLC_squamous_cell_carcinoma",-0.0331916,1
"102",753558,"HA7-RCC","kidney","kidney",-0.22637787,1
"103",753561,"HO-1-u-1","aero_dig_tract","head and neck",-1.48883198,1
"104",753562,"HSC-2","aero_dig_tract","head and neck",0.2042455,1
"105",753564,"IST-SL1","lung_SCLC","lung_small_cell_carcinoma",-0.20084998,1
"106",753565,"IST-SL2","lung_SCLC","lung_small_cell_carcinoma",0.18363932,1
"107",753569,"KNS-62","lung_NSCLC","lung_NSCLC_squamous_cell_carcinoma",0.42737725,1
"108",753573,"KYSE-140","aero_dig_tract","oesophagus",-1.25328448,1
"109",753574,"KYSE-410","aero_dig_tract","oesophagus",-0.49303803,1
"110",753575,"KYSE-520","aero_dig_tract","oesophagus",0.78276974,1
"111",753576,"KYSE-70","aero_dig_tract","oesophagus",0.2905885,1
"112",753577,"LB1047-RCC","kidney","kidney",-2.03849307,0
"113",753578,"LB2241-RCC","kidney","kidney",-2.78825236,0
"114",753579,"LB2518-MEL","skin","melanoma",1.76388968,1
"115",753581,"LB373-MEL-D","skin","melanoma",0.61719629,1
"116",753582,"LB647-SCLC","lung_SCLC","lung_small_cell_carcinoma",0.17757415,1
"117",753583,"LB771-HNC","aero_dig_tract","head and neck",0.81323743,1
"118",753586,"LCLC-103H","lung_NSCLC","lung_NSCLC_large cell",1.52795908,1
"119",753588,"LU-134-A","lung_SCLC","lung_small_cell_carcinoma",1.93197682,1
"120",753589,"LU-165","lung_SCLC","lung_small_cell_carcinoma",3.9129077,1
"121",753592,"LXF-289","lung_NSCLC","lung_NSCLC_adenocarcinoma",-2.10162578,0
"122",753594,"MS-1","lung_SCLC","lung_small_cell_carcinoma",1.95081776,1
"123",753595,"MZ1-PC","pancreas","pancreas",0.46032093,1
"124",753599,"NCI-H1304","lung_SCLC","lung_small_cell_carcinoma",2.71547623,1
"125",753600,"NCI-H1563","lung_NSCLC","lung_NSCLC_adenocarcinoma",0.13243873,1
"126",753604,"NCI-H292","lung_NSCLC","lung_NSCLC_adenocarcinoma",-2.01411573,0
"127",753605,"NCI-H510A","lung_SCLC","lung_small_cell_carcinoma",-0.27739735,1
"128",753607,"NCI-H835","lung_NSCLC","lung_NSCLC_carcinoid",3.35319208,1
"129",753608,"PC-14","lung_NSCLC","lung_NSCLC_adenocarcinoma",-0.47735192,1
"130",753610,"SBC-3","lung_SCLC","lung_small_cell_carcinoma",-2.58356896,0
"131",753614,"TE-15","aero_dig_tract","oesophagus",1.17650137,1
"132",753616,"BE2-M17","neuroblastoma","neuroblastoma",-0.5461884,1
"133",753618,"KELLY","neuroblastoma","neuroblastoma",-1.10334329,1
"134",753620,"SIMA","neuroblastoma","neuroblastoma",-2.01152467,0
"135",753621,"TE-1","aero_dig_tract","oesophagus",3.40484414,1
"136",753623,"TE-8","aero_dig_tract","oesophagus",-1.47084472,1
"137",753624,"CAPAN-1","pancreas","pancreas",-0.77588574,1
"138",905935,"DU-145","urogenital_system","prostate",2.53976503,1
"139",905936,"HCT-116","large_intestine","large_intestine",-1.26001956,1
"140",905937,"HCT-15","large_intestine","large_intestine",0.54624121,1
"141",905939,"HT-29","large_intestine","large_intestine",-0.04466335,1
"142",905941,"NCI-H226","lung_NSCLC","lung_NSCLC_squamous_cell_carcinoma",0.87600163,1
"143",905942,"NCI-H23","lung_NSCLC","lung_NSCLC_adenocarcinoma",-1.31914339,1
"144",905945,"T47D","breast","breast",1.77017491,1
"145",905946,"MCF7","breast","breast",0.4432337,1
"146",905948,"A498","kidney","kidney",0.65628259,1
"147",905949,"A549","lung_NSCLC","lung_NSCLC_adenocarcinoma",-1.99972671,0
"148",905950,"ACHN","kidney","kidney",-0.92531791,1
"149",905951,"BT-549","breast","breast",0.48652514,1
"150",905955,"SK-MEL-2","skin","melanoma",-1.16612005,1
"151",905956,"SK-MEL-5","skin","melanoma",1.45139052,1
"152",905957,"Hs-578-T","breast","breast",-0.72472538,1
"153",905959,"SK-OV-3","urogenital_system","ovary",0.27019524,1
"154",905960,"MDA-MB-231","breast","breast",-0.87886616,1
"155",905961,"COLO-205","large_intestine","large_intestine",2.56848878,1
"156",905962,"SW620","large_intestine","large_intestine",-1.19611417,1
"157",905963,"CAKI-1","kidney","kidney",-2.15928958,0
"158",905967,"NCI-H322M","lung_NSCLC","lung_NSCLC_adenocarcinoma",4.20005128,1
"159",905968,"IGROV-1","urogenital_system","ovary",1.6893215,1
"160",905969,"OVCAR-5","urogenital_system","ovary",-1.50627456,1
"161",905970,"EKVX","lung_NSCLC","lung_NSCLC_adenocarcinoma",4.82541348,1
"162",905971,"HCC2998","large_intestine","large_intestine",-0.7511147,1
"163",905972,"HOP-62","lung_NSCLC","lung_NSCLC_adenocarcinoma",-2.67763515,0
"164",905973,"HOP-92","lung_NSCLC","lung_NSCLC_large cell",-1.12860772,1
"165",905975,"M14","skin","melanoma",-0.72896525,1
"166",905976,"UACC-62","skin","melanoma",-0.44080089,1
"167",905977,"UACC-257","skin","melanoma",0.67077395,1
"168",905978,"RXF393","kidney","kidney",-0.04192164,1
"169",905980,"TK10","kidney","kidney",0.63964266,1
"170",905982,"SNB75","nervous_system","glioma",2.10477077,1
"171",905983,"U251","nervous_system","glioma",0.04851751,1
"172",905984,"SF539","nervous_system","glioma",-0.49964155,1
"173",905985,"SF295","nervous_system","glioma",1.4213468,1
"174",905986,"SF268","nervous_system","glioma",-1.62093183,1
"175",905989,"KM12","large_intestine","large_intestine",1.18346644,1
"176",905990,"OVCAR-4","urogenital_system","ovary",0.94865473,1
"177",905991,"OVCAR-8","urogenital_system","ovary",-1.71323425,1
"178",906693,"BxPC-3","pancreas","pancreas",1.03035617,1
"179",906696,"BHT-101","thyroid","thyroid",-2.98922539,0
"180",906746,"Becker","nervous_system","glioma",-0.05844032,1
"181",906790,"AGS","digestive_system","stomach",-0.135802,1
"182",906792,"A2058","skin","melanoma",-1.6601447,1
"183",906793,"A375","skin","melanoma",-2.47662242,0
"184",906794,"A253","aero_dig_tract","head and neck",0.06780473,1
"185",906795,"8305C","thyroid","thyroid",1.15534713,1
"186",906797,"647-V","urogenital_system","Bladder",0.0206094,1
"187",906798,"639-V","urogenital_system","Bladder",-0.10438162,1
"188",906801,"BT-20","breast","breast",3.96327851,1
"189",906804,"A2780","urogenital_system","ovary",-1.35309345,1
"190",906808,"COR-L88","lung_SCLC","lung_small_cell_carcinoma",2.4858974,1
"191",906812,"COLO-824","breast","breast",2.31259574,1
"192",906813,"COLO-800","skin","melanoma",-0.77196373,1
"193",906817,"COLO-680N","aero_dig_tract","oesophagus",1.73055238,1
"194",906818,"COLO-679","skin","melanoma",0.24922724,1
"195",906820,"CHP-212","neuroblastoma","neuroblastoma",-3.5776541,0
"196",906821,"CFPAC-1","pancreas","pancreas",-0.39160053,1
"197",906823,"CCF-STTG1","nervous_system","glioma",-0.0664228,1
"198",906824,"Ca-Ski","urogenital_system","cervix",-1.06710187,1
"199",906826,"CAL-120","breast","breast",0.35200886,1
"200",906827,"CAL-72","bone","osteosarcoma",-0.46139839,1
"201",906828,"CAL-62","thyroid","thyroid",-0.69878586,1
"202",906830,"C32","skin","melanoma",-2.54594597,0
"203",906833,"Daoy","nervous_system","medulloblastoma",-0.4633092,1
"204",906834,"D-283MED","nervous_system","medulloblastoma",-1.05542501,1
"205",906835,"DBTRG-05MG","nervous_system","glioma",0.6352727,1
"206",906837,"Detroit562","aero_dig_tract","head and neck",0.37898081,1
"207",906839,"DK-MG","nervous_system","glioma",1.76254538,1
"208",906841,"DJM-1","skin","skin_other",0.51772197,1
"209",906843,"DoTc2-4510","urogenital_system","cervix",0.68987466,1
"210",906844,"DU-4475","breast","breast",-1.25668065,1
"211",906848,"ECC10","digestive_system","stomach",1.17716814,1
"212",906851,"EFM-19","breast","breast",0.49257008,1
"213",906852,"EFO-27","urogenital_system","ovary",0.55917612,1
"214",906853,"EGI-1","digestive_system","biliary_tract",0.23626768,1
"215",906861,"ETK-1","digestive_system","biliary_tract",0.30143854,1
"216",906862,"EVSA-T","breast","breast",-0.53475155,1
"217",906863,"FADU","aero_dig_tract","head and neck",-0.42029884,1
"218",906864,"FTC-133","thyroid","thyroid",0.16817244,1
"219",906865,"G-361","skin","melanoma",-0.26308968,1
"220",906869,"GCIY","digestive_system","stomach",0.77855041,1
"221",906871,"GI-1","nervous_system","glioma",-1.18630524,1
"222",906872,"GI-ME-N","neuroblastoma","neuroblastoma",0.51999132,1
"223",906873,"GMS-10","nervous_system","glioma",-0.96525579,1
"224",906875,"GOTO","neuroblastoma","neuroblastoma",-0.82217671,1
"225",907000,"ESS-1","urogenital_system","endometrium",1.06453662,1
"226",907041,"GT3TKB","digestive_system","stomach",-0.82128038,1
"227",907042,"H4","nervous_system","glioma",-1.26914944,1
"228",907045,"HCC1419","breast","breast",0.7561293,1
"229",907046,"HCC1569","breast","breast",2.3074434,1
"230",907048,"HCC70","breast","breast",1.54916049,1
"231",907051,"HEC-1","urogenital_system","endometrium",0.50924934,1
"232",907055,"HGC-27","digestive_system","stomach",-0.99440973,1
"233",907058,"HMV-II","skin","melanoma",-0.71825258,1
"234",907059,"HN","aero_dig_tract","head and neck",-1.61003797,1
"235",907060,"HOS","bone","osteosarcoma",-0.73176577,1
"236",907062,"HSC-4","aero_dig_tract","head and neck",-0.67836108,1
"237",907064,"HT-1080","soft_tissue","fibrosarcoma",-2.13098794,0
"238",907065,"HT-1197","urogenital_system","Bladder",1.86382805,1
"239",907066,"HT-1376","urogenital_system","Bladder",0.05031297,1
"240",907068,"HT-3","urogenital_system","cervix",-0.39838409,1
"241",907069,"HuCCT1","digestive_system","biliary_tract",0.88233201,1
"242",907071,"HuH-7","digestive_system","liver",1.50958379,1
"243",907072,"HuO9","bone","osteosarcoma",1.24581987,1
"244",907073,"HUTU-80","digestive_system","digestive_system_other",-0.43881864,1
"245",907169,"IGR-1","skin","melanoma",1.28032685,1
"246",907170,"IMR-5","neuroblastoma","neuroblastoma",2.75219303,1
"247",907171,"IPC-298","skin","melanoma",0.16226503,1
"248",907172,"IST-MEL1","skin","melanoma",-0.57835806,1
"249",907176,"JEG-3","urogenital_system","urogenital_system_other",-0.89255605,1
"250",907276,"KATOIII","digestive_system","stomach",1.3980116,1
"251",907279,"KINGS-1","nervous_system","glioma",0.75737767,1
"252",907282,"KNS-42","nervous_system","glioma",2.76051393,1
"253",907285,"HuP-T3","pancreas","pancreas",-1.48442501,1
"254",907286,"HuP-T4","pancreas","pancreas",-1.38515506,1
"255",907287,"HT55","large_intestine","large_intestine",0.18982681,1
"256",907289,"HT-115","large_intestine","large_intestine",0.32654255,1
"257",907295,"DMS-53","lung_SCLC","lung_small_cell_carcinoma",1.33661855,1
"258",907298,"G-402","soft_tissue","soft_tissue_other",-1.79950771,1
"259",907299,"G-401","kidney","kidney",-0.22578768,1
"260",907312,"KU-19-19","urogenital_system","Bladder",1.25715643,1
"261",907313,"KS-1","nervous_system","glioma",1.25021445,1
"262",907314,"KP-N-YN","neuroblastoma","neuroblastoma",2.80755571,1
"263",907317,"KYSE-150","aero_dig_tract","oesophagus",3.06643049,1
"264",907320,"KYSE-450","aero_dig_tract","oesophagus",0.21875113,1
"265",907321,"KYSE-510","aero_dig_tract","oesophagus",-1.16051299,1
"266",907790,"LoVo","large_intestine","large_intestine",-0.4907606,1
"267",907792,"LS-123","large_intestine","large_intestine",3.89834952,1
"268",907794,"LS-411N","large_intestine","large_intestine",-0.59860582,1
"269",907795,"LS-513","large_intestine","large_intestine",-1.66186493,1
"270",908121,"MDA-MB-361","breast","breast",0.91978778,1
"271",908122,"MDA-MB-453","breast","breast",1.49437186,1
"272",908123,"MDA-MB-468","breast","breast",-0.0230067,1
"273",908124,"MEL-HO","skin","melanoma",0.03190485,1
"274",908125,"MEL-JUSO","skin","melanoma",-2.51870611,0
"275",908127,"MES-SA","urogenital_system","uterus",-0.25808863,1
"276",908128,"Mewo","skin","melanoma",-0.08019924,1
"277",908129,"MFE-280","urogenital_system","endometrium",3.08999493,1
"278",908130,"MFE-296","urogenital_system","endometrium",-0.19451789,1
"279",908131,"MG-63","bone","osteosarcoma",0.73385537,1
"280",908135,"MHH-NB-11","neuroblastoma","neuroblastoma",-0.31090079,1
"281",908139,"MKN28","digestive_system","stomach",0.19697,1
"282",908144,"MOG-G-CCM","nervous_system","glioma",-1.29638558,1
"283",908145,"MOG-G-UVW","nervous_system","glioma",-1.9614561,0
"284",908150,"MPP-89","lung","mesothelioma",-0.01623288,1
"285",908151,"MRK-nu-1","breast","breast",3.05827597,1
"286",908152,"MSTO-211H","lung","mesothelioma",-1.15472784,1
"287",908440,"NB69","neuroblastoma","neuroblastoma",-2.49458096,0
"288",908443,"NCI-H520","lung_NSCLC","lung_NSCLC_squamous_cell_carcinoma",2.13208069,1
"289",908444,"NCI-SNU-1","digestive_system","stomach",2.27830649,1
"290",908445,"NCI-SNU-5","digestive_system","stomach",-0.04209266,1
"291",908446,"NCI-SNU-16","digestive_system","stomach",2.22395917,1
"292",908447,"NH-12","neuroblastoma","neuroblastoma",-0.16310719,1
"293",908449,"NMC-G1","nervous_system","glioma",0.58739035,1
"294",908450,"no-11","nervous_system","glioma",0.57697051,1
"295",908452,"no-10","nervous_system","glioma",2.73249958,1
"296",908454,"NTERA-2 cl.D1","urogenital_system","testis",-1.30770759,1
"297",908457,"NCI-H747","large_intestine","large_intestine",0.59100982,1
"298",908458,"NCI-H716","large_intestine","large_intestine",3.86385444,1
"299",908459,"NCI-H596","lung_NSCLC","lung_NSCLC_adenocarcinoma",3.13817609,1
"300",908460,"NCI-H441","lung_NSCLC","lung_NSCLC_adenocarcinoma",2.75704737,1
"301",908461,"NCI-N87","digestive_system","stomach",0.56854666,1
"302",908462,"NCI-H2452","lung","mesothelioma",0.97304294,1
"303",908465,"NCI-H358","lung_NSCLC","lung_NSCLC_adenocarcinoma",1.07341606,1
"304",908467,"NCI-H1155","lung_NSCLC","lung_NSCLC_large cell",-1.09253088,1
"305",908468,"NCI-H1105","lung_SCLC","lung_small_cell_carcinoma",0.92078854,1
"306",908469,"NCI-H1436","lung_SCLC","lung_small_cell_carcinoma",3.5660795,1
"307",908470,"NCI-H28","lung","mesothelioma",0.6474915,1
"308",908471,"NCI-H1581","lung_NSCLC","lung_NSCLC_large cell",-0.10513033,1
"309",908473,"NCI-H1666","lung_NSCLC","lung_NSCLC_adenocarcinoma",1.31910035,1
"310",908474,"NCI-H1703","lung_NSCLC","lung_NSCLC_adenocarcinoma",-2.42277631,0
"311",908475,"NCI-H1755","lung_NSCLC","lung_NSCLC_adenocarcinoma",-0.1170773,1
"312",908476,"NCI-H1993","lung_NSCLC","lung_NSCLC_adenocarcinoma",3.62219389,1
"313",908482,"NCI-H630","large_intestine","large_intestine",1.3944582,1
"314",908483,"NCI-H524","lung_SCLC","lung_small_cell_carcinoma",2.59453506,1
"315",909248,"ONS-76","nervous_system","medulloblastoma",-1.13633215,1
"316",909250,"OS-RC-2","kidney","kidney",-0.14296419,1
"317",909255,"PA-1","urogenital_system","ovary",-0.82066489,1
"318",909256,"OCUB-M","breast","breast",2.73908237,1
"319",909257,"OC-314","urogenital_system","ovary",0.18968112,1
"320",909263,"RCM-1","large_intestine","large_intestine",1.15268914,1
"321",909697,"RF-48","digestive_system","stomach",2.55984135,1
"322",909698,"RKO","large_intestine","large_intestine",0.01411189,1
"323",909699,"RMG-I","urogenital_system","ovary",2.46416566,1
"324",909700,"RPMI-2650","aero_dig_tract","head and neck",-1.21069502,1
"325",909706,"RVH-421","skin","melanoma",1.30685786,1
"326",909707,"Saos-2","bone","osteosarcoma",-0.70972045,1
"327",909708,"SAS","aero_dig_tract","head and neck",-2.12259439,0
"328",909709,"SCC-9","aero_dig_tract","head and neck",0.50208388,1
"329",909711,"SCH","digestive_system","stomach",0.85641899,1
"330",909712,"SF126","nervous_system","glioma",-1.96243812,0
"331",909713,"SH-4","skin","melanoma",2.11315568,1
"332",909716,"SJRH30","soft_tissue","rhabdomyosarcoma",-2.88710899,0
"333",909717,"SJSA-1","bone","bone_other",-1.50812188,1
"334",909719,"SK-HEP-1","digestive_system","liver",-0.53149443,1
"335",909720,"SK-LMS-1","soft_tissue","soft_tissue_other",-1.65594416,1
"336",909723,"SK-MEL-1","skin","melanoma",2.24930372,1
"337",909724,"SK-MEL-3","skin","melanoma",1.36249816,1
"338",909726,"SK-MEL-30","skin","melanoma",0.86155103,1
"339",909727,"SK-MEL-31","skin","melanoma",1.15107753,1
"340",909728,"SK-MES-1","lung_NSCLC","lung_NSCLC_squamous_cell_carcinoma",-0.25680319,1
"341",909729,"SK-MG-1","nervous_system","glioma",-0.91361984,1
"342",909731,"SK-PN-DW","bone","ewings_sarcoma",-0.3603909,1
"343",909732,"SK-UT-1","soft_tissue","soft_tissue_other",-1.60112925,1
"344",909735,"SNG-M","urogenital_system","endometrium",-0.64417174,1
"345",909736,"SNU-387","digestive_system","liver",-1.61440772,1
"346",909737,"SNU-423","digestive_system","liver",-0.69719033,1
"347",909738,"SNU-449","digestive_system","liver",0.96553084,1
"348",909740,"SNU-C2B","large_intestine","large_intestine",1.58353266,1
"349",909744,"SW13","kidney","adrenal_gland",-0.79413031,1
"350",909747,"SW1417","large_intestine","large_intestine",2.33647901,1
"351",909749,"SW1710","urogenital_system","Bladder",0.25676357,1
"352",909750,"SW1783","nervous_system","glioma",0.79993289,1
"353",909751,"SW48","large_intestine","large_intestine",-1.59055555,1
"354",909753,"SW626","urogenital_system","ovary",1.04994854,1
"355",909754,"SW684","soft_tissue","fibrosarcoma",3.09654762,1
"356",909757,"SW948","large_intestine","large_intestine",0.82523727,1
"357",909758,"SW962","urogenital_system","urogenital_system_other",0.36121377,1
"358",909759,"SW982","soft_tissue","soft_tissue_other",-3.96802507,0
"359",909761,"T84","large_intestine","large_intestine",2.55724585,1
"360",909769,"TGBC1TKB","digestive_system","biliary_tract",0.94931723,1
"361",909770,"TGBC11TKB","digestive_system","stomach",1.75261296,1
"362",909774,"TYK-nu","urogenital_system","ovary",-0.33802767,1
"363",909776,"U-2-OS","bone","osteosarcoma",-1.14560806,1
"364",909778,"UACC-893","breast","breast",2.50269971,1
"365",909779,"UMC-11","lung_NSCLC","lung_NSCLC_carcinoid",2.49478212,1
"366",909781,"VMRC-RCZ","kidney","kidney",0.52115035,1
"367",909784,"WM-115","skin","melanoma",1.11880489,1
"368",909904,"YAPC","pancreas","pancreas",1.45027722,1
"369",909905,"YH-13","nervous_system","glioma",-1.34440099,1
"370",909907,"ZR-75-30","breast","breast",1.20720772,1
"371",909974,"RCC10RGB","kidney","kidney",2.9539056,1
"372",909975,"KURAMOCHI","urogenital_system","ovary",-0.67703517,1
"373",909977,"HuO-3N1","bone","osteosarcoma",0.49867272,1
"374",910079,"OE19","aero_dig_tract","oesophagus",-0.07111659,1
"375",910399,"NCI-H838","lung_NSCLC","lung_NSCLC_adenocarcinoma",-0.65600197,1
"376",910546,"PSN1","pancreas","pancreas",-1.68404722,1
"377",910548,"OAW-42","urogenital_system","ovary",0.28871679,1
"378",910549,"OE33","aero_dig_tract","oesophagus",-0.03687094,1
"379",910554,"CW-2","large_intestine","large_intestine",0.15065209,1
"380",910567,"CHP-126","neuroblastoma","neuroblastoma",2.04873321,1
"381",910568,"CGTH-W-1","thyroid","thyroid",-3.0583297,0
"382",910569,"COLO-320-HSR","large_intestine","large_intestine",-1.21702464,1
"383",910689,"COLO-678","large_intestine","large_intestine",2.05573227,1
